Age,Gender,Annual Income,Spending Score,Potensial
56,0,63,48,0
25,0,164,14,0
28,1,175,14,0
28,1,193,70,0
76,0,95,1,0
82,0,159,65,0
34,0,64,36,0
47,1,175,99,0
36,1,157,63,0
57,1,115,45,0
45,1,67,8,0
53,0,174,21,0
64,1,160,11,0
32,1,188,78,0
46,1,105,86,0
38,1,82,25,0
38,0,99,87,0
56,1,173,93,0
76,0,165,23,0
39,1,42,4,0
71,1,30,33,0
26,0,133,58,0
22,0,50,76,0
72,0,127,20,1
64,0,191,56,0
46,1,43,95,0
51,1,185,80,0
64,0,122,49,1
72,1,131,36,0
28,1,198,23,0
80,1,142,56,0
51,0,124,58,0
71,0,45,51,0
74,1,50,69,0
69,1,146,1,0
64,0,99,28,0
32,0,116,84,0
53,0,164,91,0
38,0,163,2,0
67,1,64,17,1
19,1,128,83,1
19,1,170,88,0
47,1,150,9,0
38,0,65,24,1
90,0,59,73,0
28,0,134,73,0
85,0,109,76,0
33,1,159,76,0
68,0,102,90,0
79,0,42,20,0
55,0,140,98,0
30,1,150,5,0
78,1,139,61,0
85,1,68,23,0
80,1,89,81,0
79,1,163,63,0
77,1,20,62,0
87,1,178,68,0
85,0,97,88,0
45,0,89,75,0
30,0,67,73,0
59,1,158,28,0
64,1,85,19,0
22,1,169,37,0
52,0,138,66,0
65,0,200,50,0
87,1,154,88,0
52,1,186,13,0
18,1,187,61,0
78,1,115,93,0
59,0,41,81,0
78,1,67,17,0
39,0,173,80,0
56,0,190,100,0
64,1,46,99,0
54,0,67,91,0
70,1,147,83,0
57,0,23,92,0
44,1,121,76,1
43,1,108,51,1
52,0,135,91,0
38,0,98,85,0
39,1,23,75,1
79,1,128,64,0
27,0,26,22,1
53,1,24,84,0
81,0,76,30,0
42,1,48,4,0
31,0,74,56,0
88,0,47,18,0
30,1,161,11,0
20,1,146,23,0
69,0,54,52,0
75,1,168,44,0
38,0,148,76,0
48,0,154,80,0
22,1,127,41,0
71,1,70,94,0
56,0,116,67,0
54,0,108,64,0
56,0,147,60,0
46,0,117,51,1
52,1,100,53,0
62,0,198,50,0
82,1,167,39,0
52,0,150,33,0
22,1,59,49,1
76,1,185,79,0
65,0,92,75,0
27,0,45,41,0
90,1,147,8,0
30,0,156,96,0
34,0,190,8,0
59,0,57,4,0
23,1,138,11,0
40,0,50,45,0
89,1,77,71,0
57,0,81,72,0
28,0,159,77,0
79,1,152,99,0
61,0,184,53,0
50,0,141,19,0
58,1,75,80,0
72,1,135,100,0
20,1,117,74,1
86,1,155,62,0
82,0,163,85,0
43,0,43,12,0
27,1,87,85,0
60,1,157,85,0
35,0,123,60,0
18,1,54,85,0
47,1,72,41,1
26,1,59,26,1
79,1,38,69,0
89,1,24,91,0
28,1,46,74,0
46,0,95,59,0
58,1,128,5,0
44,0,123,59,1
18,1,35,89,0
27,0,141,26,0
89,0,92,20,0
70,1,123,31,0
51,1,189,11,0
58,1,36,4,0
81,0,80,2,0
90,1,142,80,0
86,0,173,98,0
51,0,22,62,0
39,0,131,96,0
36,1,88,56,0
54,1,42,52,0
18,0,60,12,0
55,1,188,7,0
80,0,39,50,0
60,0,64,43,1
66,1,119,24,1
86,1,51,94,0
28,0,186,22,0
44,1,50,58,0
27,0,122,19,1
83,0,100,26,0
52,0,180,73,0
67,0,97,8,0
30,0,167,10,0
27,0,37,93,0
75,0,124,54,0
42,0,184,15,0
76,0,135,75,0
61,1,129,23,1
73,0,27,47,1
42,0,117,9,0
44,1,53,5,0
83,1,175,41,0
79,0,154,9,0
65,0,80,12,0
29,0,173,51,0
76,1,177,36,0
83,0,27,54,0
63,1,45,61,0
35,0,144,50,0
89,1,105,76,0
62,1,29,72,1
62,1,138,41,0
68,0,58,46,1
78,0,118,76,0
76,0,125,100,0
56,1,83,67,0
65,1,107,77,1
78,1,36,2,0
68,1,72,72,1
73,1,192,70,0
35,0,100,95,0
87,1,98,76,0
71,0,195,73,0
19,0,135,82,0
77,0,64,2,0
66,1,164,3,0
31,0,42,23,0
74,1,137,26,0
29,0,26,22,1
76,1,143,37,0
88,1,187,6,0
68,1,29,96,0
70,0,160,4,0
63,0,87,88,0
50,1,172,47,0
80,1,63,84,0
85,1,93,85,0
24,1,122,16,1
45,1,143,46,0
83,1,107,70,0
88,0,88,62,0
69,0,82,1,0
60,1,85,29,0
78,0,148,30,0
19,1,166,90,0
47,0,86,87,0
62,1,166,72,0
71,0,89,19,0
58,0,39,96,0
59,1,85,58,0
45,0,114,3,0
18,1,175,16,0
43,0,89,50,0
31,1,198,73,0
64,1,192,76,0
79,1,192,74,0
19,0,51,84,0
25,1,41,23,1
57,0,157,36,0
33,0,36,7,0
79,1,40,45,0
86,1,169,27,0
50,0,77,83,1
73,1,189,42,0
32,1,191,95,0
38,1,199,30,0
51,1,194,49,0
59,1,42,30,0
72,1,80,78,0
23,0,183,81,0
69,0,153,23,0
27,1,151,29,0
85,0,111,84,0
22,1,87,50,0
41,0,114,54,1
52,1,26,73,0
79,1,142,68,0
86,1,37,5,0
54,1,72,76,0
76,0,157,73,0
54,1,184,35,0
52,1,116,50,1
58,0,101,70,0
88,1,113,54,0
81,1,46,73,0
18,1,22,75,0
50,1,85,32,0
46,0,92,80,0
34,0,58,31,0
54,0,197,55,0
82,0,60,57,0
60,1,101,91,0
26,0,81,59,0
86,0,70,71,0
81,0,184,21,0
70,1,133,79,0
53,0,180,16,0
43,0,108,43,0
49,1,172,10,0
88,1,137,55,0
24,0,106,65,0
81,0,50,38,0
89,1,122,38,0
34,1,55,38,0
38,0,158,31,0
51,0,161,17,0
57,0,191,93,0
46,0,170,22,0
68,0,133,90,0
23,0,76,1,0
23,0,86,25,0
28,1,138,53,0
19,0,148,76,0
67,0,126,75,1
28,1,152,27,0
24,0,44,98,0
32,1,127,93,0
65,0,108,3,0
53,1,52,46,0
72,0,186,81,0
32,0,136,70,0
73,0,110,82,0
87,1,71,77,0
25,1,154,82,0
67,1,23,24,1
18,0,171,20,0
30,1,46,55,0
59,0,191,13,0
68,1,106,47,0
62,1,34,13,1
57,0,200,83,0
89,0,149,10,0
69,1,43,79,1
84,0,112,32,0
42,0,143,72,0
22,0,74,61,0
26,0,48,64,0
81,1,50,57,0
32,0,56,1,0
74,1,51,12,0
46,0,169,62,0
66,1,21,87,1
87,0,182,97,0
75,1,131,38,0
24,1,93,78,0
41,0,88,34,0
61,0,160,49,0
24,0,172,13,0
69,1,58,27,0
62,1,68,57,1
58,0,114,33,0
80,0,178,19,0
75,0,83,7,0
24,1,78,18,1
64,1,45,6,0
76,1,25,98,0
27,1,187,56,0
87,1,189,97,0
51,1,55,15,0
47,0,170,85,0
69,1,166,16,0
35,0,132,57,0
87,1,125,82,0
24,1,45,56,0
61,1,77,25,1
53,1,188,85,0
85,0,180,37,0
53,1,83,28,0
66,0,118,49,1
43,0,160,98,0
56,0,83,55,0
71,1,111,45,0
29,0,73,86,1
56,0,60,59,0
45,0,59,42,0
18,1,94,67,0
74,0,149,31,0
19,1,94,91,0
47,1,23,33,0
70,0,91,97,0
18,0,116,36,0
44,0,89,93,0
66,0,84,49,1
25,1,131,22,1
32,0,191,16,0
35,0,30,30,0
82,1,116,77,0
72,0,45,79,0
19,1,80,97,0
73,0,30,29,0
49,0,38,80,1
29,0,197,82,0
25,1,74,63,0
64,0,122,84,1
86,1,53,31,0
40,1,35,71,0
35,0,36,5,0
34,1,136,11,0
68,1,118,50,1
21,1,166,98,0
41,0,107,50,1
56,1,109,88,0
73,0,51,68,0
38,1,51,31,0
51,1,79,68,0
80,1,33,80,0
47,1,26,18,1
67,1,178,58,0
90,1,162,8,0
84,0,138,66,0
30,1,42,28,0
89,0,23,57,0
66,1,191,50,0
81,0,73,47,0
78,0,108,95,0
47,0,197,19,0
60,1,101,39,0
29,0,180,65,0
90,0,191,97,0
85,1,155,19,0
61,0,191,40,0
61,0,98,64,0
30,0,20,16,0
63,0,107,62,0
72,0,136,54,0
56,1,179,78,0
20,0,103,43,0
34,0,184,56,0
39,1,114,32,0
69,1,93,53,0
51,1,132,59,0
55,0,56,29,0
41,0,44,40,0
20,0,52,54,0
78,0,186,8,0
31,0,86,21,0
36,1,116,42,0
32,1,160,60,0
34,0,200,50,0
33,0,34,57,0
56,1,74,93,0
24,0,81,69,0
34,0,21,82,0
79,1,165,61,0
85,0,44,8,0
56,1,21,30,0
78,1,144,69,0
34,1,114,82,0
44,1,177,22,0
20,1,60,75,1
23,0,80,79,1
65,0,123,28,1
43,0,86,48,0
35,1,74,65,0
35,0,178,4,0
39,1,71,98,0
39,0,82,61,0
75,0,186,49,0
55,1,161,37,0
79,0,180,50,0
81,0,65,44,0
90,0,121,74,0
51,1,123,55,1
75,0,29,24,0
84,0,112,81,0
86,0,131,31,0
64,1,189,51,0
30,1,39,94,0
66,1,167,60,0
33,1,33,30,0
37,1,22,43,0
75,1,155,24,0
41,0,40,14,0
26,0,90,76,0
81,0,178,19,0
57,0,79,48,0
80,1,165,53,0
19,1,134,60,0
26,1,55,33,0
28,0,67,81,1
64,0,143,67,0
29,0,117,8,0
36,0,103,16,0
19,0,73,70,0
63,1,52,100,0
37,1,50,65,0
77,0,131,58,0
57,0,21,32,0
77,1,87,41,0
55,1,192,86,0
38,1,187,71,0
84,0,196,75,0
55,1,108,94,0
20,1,200,99,0
46,0,71,78,1
47,0,72,53,1
70,1,139,33,0
88,1,23,83,0
55,0,160,47,0
65,0,182,91,0
90,1,96,8,0
58,1,62,54,0
90,0,138,23,0
79,0,174,85,0
62,0,134,80,0
34,0,85,95,0
68,0,143,95,0
86,0,29,79,0
53,1,167,94,0
55,1,183,87,0
78,0,74,100,0
75,1,60,8,0
58,1,65,50,0
25,0,187,28,0
28,0,78,52,1
50,0,43,26,0
80,0,193,66,0
86,1,89,52,0
38,0,40,31,0
37,1,75,37,0
50,0,192,80,0
39,1,122,87,1
53,1,179,18,0
52,1,169,2,0
61,1,104,25,0
25,0,154,61,0
47,1,142,4,0
43,0,44,26,0
47,0,56,73,0
62,0,125,6,0
24,0,138,27,0
54,0,185,44,0
65,1,121,15,1
54,1,158,68,0
87,0,185,43,0
62,1,28,68,0
90,1,146,87,0
36,1,43,55,0
51,1,100,74,0
76,0,191,58,0
86,0,62,22,0
55,0,161,64,0
25,1,31,4,0
39,0,124,7,0
45,0,104,39,0
21,1,111,4,0
66,0,73,8,0
68,1,71,53,1
81,0,94,25,0
64,1,33,6,0
69,1,87,44,0
90,0,53,88,0
72,1,155,96,0
60,1,127,97,0
68,1,170,36,0
54,1,189,22,0
38,1,30,38,0
68,1,187,70,0
26,1,162,27,0
83,1,182,94,0
29,0,167,67,0
49,0,38,81,1
22,1,127,27,1
66,1,46,100,0
60,1,170,22,0
74,0,49,32,0
36,1,145,95,0
83,0,108,20,0
69,0,35,74,1
36,1,171,37,0
81,0,105,73,0
46,0,76,84,1
34,1,80,13,0
65,1,43,90,0
43,0,198,8,0
23,0,39,3,0
75,0,123,86,0
85,0,122,90,0
47,1,69,57,1
27,1,37,94,0
46,0,28,62,0
22,0,26,10,0
86,0,183,66,0
73,0,78,62,0
47,1,55,58,0
65,1,168,17,0
40,0,83,77,0
56,0,98,1,0
58,1,130,63,0
32,1,69,10,0
63,0,169,20,0
79,0,63,53,0
89,0,69,5,0
42,1,32,12,1
44,0,175,94,0
82,1,142,6,0
71,0,35,20,1
82,0,173,92,0
21,0,143,14,0
64,0,38,78,1
18,1,98,21,0
69,0,157,42,0
59,0,96,77,0
76,0,114,54,0
70,1,197,21,0
59,0,193,54,0
21,1,187,84,0
39,0,151,23,0
70,0,72,29,0
29,1,197,54,0
55,1,46,35,0
34,1,43,37,0
20,1,134,78,0
53,0,150,4,0
49,1,65,42,1
76,0,20,52,0
32,0,191,29,0
29,0,50,94,0
77,0,186,28,0
34,0,58,23,0
40,1,172,13,0
82,1,75,47,0
58,0,97,81,0
78,1,64,36,0
58,1,69,3,0
25,1,53,19,0
18,0,103,48,0
44,1,54,7,0
70,0,134,55,0
86,1,154,4,0
21,1,130,50,1
53,0,177,22,0
30,1,53,55,0
21,0,165,91,0
78,0,144,90,0
77,1,146,62,0
35,1,199,33,0
34,0,81,37,0
69,1,196,57,0
55,0,44,20,0
45,1,129,33,0
35,1,39,82,0
23,0,180,38,0
39,0,30,44,1
71,1,188,13,0
85,0,134,17,0
22,0,21,22,1
30,0,63,6,0
34,1,82,12,0
47,1,26,38,0
62,0,141,41,0
62,1,77,53,1
54,0,43,16,0
54,1,177,53,0
29,1,153,50,0
75,1,80,1,0
50,1,104,25,0
19,1,180,11,0
57,1,53,24,0
43,1,168,50,0
59,1,46,44,0
82,0,76,70,0
79,0,191,8,0
23,1,141,43,0
20,0,159,63,0
37,0,92,95,0
31,1,185,39,0
32,1,36,33,0
22,0,97,56,0
89,0,69,43,0
48,1,184,19,0
50,1,153,16,0
88,0,175,74,0
61,0,116,43,1
41,1,122,76,1
75,0,38,22,0
89,1,195,11,0
38,0,69,60,0
23,1,36,47,1
57,0,129,57,0
52,1,187,10,0
51,0,177,58,0
19,1,117,6,0
29,0,70,62,0
43,1,136,44,0
75,0,83,94,0
83,1,87,61,0
72,0,42,20,0
88,0,166,75,0
71,0,140,78,0
63,1,157,37,0
50,0,89,44,0
31,1,147,60,0
65,0,58,79,1
88,0,136,41,0
71,1,38,41,0
43,0,93,60,0
72,1,88,36,0
68,0,80,78,1
81,1,33,32,0
78,0,100,28,0
22,0,123,57,1
52,0,104,87,0
20,0,167,25,0
37,0,61,12,0
33,1,31,50,0
83,0,199,45,0
20,0,83,44,0
54,1,21,63,0
76,1,30,6,0
63,0,53,73,0
73,1,79,51,0
24,0,143,95,0
69,0,68,56,1
80,1,145,1,0
77,0,60,3,0
64,1,112,61,0
80,1,45,38,0
35,0,22,35,0
26,1,147,17,0
69,0,132,45,0
68,0,183,39,0
62,0,179,21,0
18,0,186,100,0
63,0,141,88,0
29,1,56,85,0
37,0,113,35,0
77,1,88,18,0
68,0,22,13,1
73,1,175,9,0
51,1,52,99,0
59,0,99,14,0
79,1,169,88,0
29,1,117,90,0
45,1,172,49,0
46,0,67,43,1
89,1,145,35,0
48,0,88,96,0
65,1,127,74,1
23,1,179,16,0
69,0,122,76,1
41,0,164,88,0
84,1,148,20,0
61,0,74,21,1
77,1,21,64,0
19,1,96,87,0
80,0,151,14,0
47,1,117,46,1
24,0,156,65,0
31,0,159,95,0
85,0,56,23,0
26,1,67,62,0
76,0,68,48,0
28,1,179,21,0
50,1,31,19,1
58,0,80,64,0
53,0,92,64,0
76,0,87,92,0
43,1,47,57,0
55,1,48,23,0
90,0,88,82,0
57,1,54,21,0
78,1,168,68,0
22,1,179,50,0
58,1,139,54,0
74,0,106,70,0
73,1,154,28,0
55,1,159,34,0
26,1,43,62,0
69,1,46,21,0
32,1,46,73,0
64,1,195,30,0
48,0,95,42,0
66,0,73,29,1
87,0,187,11,0
47,1,110,22,1
54,1,93,65,0
32,0,162,82,0
75,0,194,74,0
89,1,27,83,0
86,0,108,60,0
62,1,113,61,0
23,1,180,52,0
89,0,63,46,0
43,0,103,12,0
44,0,146,47,0
45,0,115,72,1
52,1,51,34,0
31,0,33,9,0
68,1,192,62,0
63,1,142,72,0
71,1,28,42,0
71,0,132,77,0
88,1,84,59,0
80,0,37,77,0
73,1,76,52,1
49,1,104,27,0
45,0,45,52,0
47,1,189,14,0
32,1,100,55,0
87,1,47,13,0
40,1,196,30,0
83,0,123,53,0
79,0,167,13,0
88,1,130,33,0
44,1,42,85,1
87,1,156,42,0
60,0,81,32,0
65,1,172,68,0
55,0,112,58,0
30,0,28,59,0
54,0,88,48,0
47,0,170,31,0
37,1,39,33,0
40,0,158,11,0
56,1,73,24,0
75,0,125,76,0
48,1,143,97,0
80,1,125,32,0
88,1,35,6,0
67,1,130,17,1
68,0,88,75,0
38,0,129,87,0
61,0,193,38,0
56,0,123,98,0
32,0,143,30,0
48,1,102,38,0
69,1,120,54,1
34,1,36,27,0
85,1,176,64,0
79,1,76,42,0
37,0,57,68,0
74,0,57,45,0
65,1,173,32,0
65,0,90,12,0
79,1,127,5,0
42,0,128,36,0
28,0,165,3,0
44,1,156,65,0
51,0,78,80,1
73,0,98,68,0
35,1,130,42,0
34,0,41,74,0
23,0,161,82,0
36,1,43,96,0
39,0,170,55,0
55,0,168,36,0
87,1,27,24,0
86,0,194,13,0
66,1,107,29,0
38,1,105,7,0
42,0,183,59,0
55,1,110,69,0
27,0,153,93,0
84,1,149,78,0
29,0,200,98,0
23,1,40,81,1
83,0,191,49,0
82,1,171,49,0
63,0,197,82,0
49,1,140,24,0
42,1,94,76,0
48,1,164,45,0
84,1,185,32,0
69,0,184,26,0
51,0,134,30,0
61,0,92,4,0
74,1,100,51,0
32,1,129,88,0
49,1,161,70,0
51,0,85,47,0
29,1,94,47,0
76,1,24,44,0
35,1,180,98,0
86,1,189,64,0
84,1,176,94,0
79,0,113,35,0
30,0,125,72,0
30,1,137,13,0
43,1,190,72,0
89,0,48,50,0
42,0,83,26,0
19,1,30,60,0
71,0,183,83,0
58,1,50,60,0
78,0,182,11,0
49,0,74,62,0
65,0,172,49,0
23,0,147,6,0
37,0,66,93,0
33,0,124,20,0
90,1,100,10,0
45,1,82,99,0
57,1,192,59,0
54,0,172,57,0
19,1,21,29,0
59,0,82,29,0
31,0,174,100,0
70,1,38,84,1
56,1,29,44,0
39,1,74,66,0
72,0,74,59,0
29,1,91,75,0
62,1,67,41,1
54,1,100,56,0
65,1,113,91,0
35,0,63,28,0
21,1,51,18,0
70,0,138,54,0
76,0,72,79,0
71,0,146,8,0
40,1,57,41,0
88,0,95,22,0
50,1,179,10,0
25,0,140,31,0
42,1,191,95,0
23,1,80,25,1
83,0,54,94,0
18,0,34,57,0
34,1,143,69,0
64,1,108,47,1
79,1,45,94,0
18,0,197,39,0
88,0,158,10,0
34,0,46,77,0
19,0,177,21,0
41,0,81,80,1
66,0,187,20,0
74,1,149,84,0
26,1,120,46,1
52,0,101,97,0
78,0,45,28,0
39,1,158,24,0
28,0,118,11,1
68,1,69,93,0
28,0,46,78,0
40,0,65,75,1
85,1,36,95,0
67,1,68,82,1
56,0,192,42,0
73,1,32,84,1
60,0,24,81,1
24,1,101,31,0
62,0,56,76,0
67,0,147,40,0
30,0,51,77,0
90,1,134,92,0
80,1,137,15,0
50,0,67,47,1
69,0,107,17,0
70,0,186,49,0
20,0,86,95,0
37,1,191,88,0
48,0,83,70,0
18,0,91,75,0
37,0,48,8,0
38,0,92,25,0
33,1,176,30,0
31,1,102,57,0
63,1,148,88,0
18,0,195,2,0
52,1,58,67,0
65,0,66,17,1
27,0,74,65,0
63,0,150,23,0
50,1,63,61,0
59,0,176,64,0
52,1,130,64,0
25,0,78,51,1
76,0,146,37,0
29,0,111,45,1
43,0,81,89,0
60,1,74,11,0
49,0,56,41,0
21,1,39,84,1
32,0,158,20,0
71,0,98,29,0
80,0,198,63,0
67,0,168,33,0
58,0,182,84,0
38,1,58,42,0
61,0,116,39,0
50,0,38,17,1
80,0,194,86,0
42,0,63,50,1
69,0,21,31,0
31,0,20,27,0
37,1,194,13,0
85,0,166,8,0
53,1,137,15,0
32,0,194,67,0
90,0,185,93,0
29,1,114,68,0
47,0,102,27,0
43,1,34,87,1
81,1,139,25,0
25,0,106,18,1
88,0,60,20,0
71,0,193,62,0
84,1,97,28,0
22,1,65,100,0
24,1,131,31,0
32,1,53,47,0
63,0,25,95,0
42,1,129,84,1
40,0,76,89,0
84,1,56,16,0
78,0,89,31,0
37,1,98,60,0
59,0,175,71,0
71,1,132,36,0
83,1,55,42,0
90,0,64,32,0
84,1,134,40,0
88,1,44,7,0
32,0,52,12,0
24,1,165,58,0
42,0,122,51,1
55,0,32,59,0
68,1,47,51,0
87,1,90,42,0
34,1,92,7,0
22,0,163,13,0
23,0,109,99,0
46,0,68,39,0
83,0,57,63,0
55,1,136,96,0
74,1,176,100,0
59,0,103,25,0
19,1,196,20,0
77,0,125,36,0
39,0,104,1,0
32,1,37,36,0
88,0,49,10,0
73,1,185,25,0
82,0,21,39,0
49,1,80,11,0
36,0,148,2,0
22,0,180,98,0
43,1,23,77,1
74,1,108,11,0
73,0,99,10,0
58,1,100,90,0
52,0,107,42,0
47,1,155,67,0
29,1,100,60,0
37,1,107,12,0
68,0,150,56,0
22,1,118,87,1
51,0,70,55,1
78,0,110,36,0
73,1,116,43,0
55,1,169,57,0
72,0,171,87,0
63,1,167,27,0
54,1,148,80,0
33,0,54,97,0
69,1,106,6,0
33,1,136,95,0
27,1,69,72,1
55,1,135,84,0
70,1,99,88,0
84,0,160,83,0
77,1,158,41,0
32,1,119,22,0
49,0,166,19,0
41,1,42,32,0
46,0,187,79,0
38,0,141,63,0
57,1,185,37,0
29,0,65,9,0
43,1,150,81,0
89,0,109,26,0
23,1,199,71,0
27,0,190,40,0
51,1,182,6,0
29,0,82,63,0
28,0,177,42,0
30,0,54,13,0
42,0,176,8,0
81,0,178,89,0
59,0,30,19,0
39,0,160,56,0
79,1,167,24,0
74,1,91,60,0
82,1,194,94,0
26,0,165,40,0
70,0,148,64,0
43,1,156,69,0
32,0,134,15,0
35,0,198,48,0
86,0,143,36,0
55,0,142,7,0
58,1,63,44,0
65,1,138,34,0
72,1,54,58,0
58,0,35,86,0
32,1,192,90,0
73,0,178,41,0
27,1,125,53,1
55,1,186,18,0
84,1,142,61,0
79,1,33,26,0
58,1,85,46,0
55,1,26,95,0
50,0,181,41,0
88,0,167,77,0
34,1,178,85,0
21,0,52,95,0
68,1,131,42,0
89,1,31,81,0
56,1,117,66,0
33,1,127,57,0
65,0,79,66,0
38,1,46,45,0
76,1,113,18,0
57,0,157,71,0
85,1,145,99,0
60,1,43,40,0
25,0,166,26,0
51,1,190,65,0
70,1,61,60,0
64,0,50,33,0
21,0,127,72,0
72,1,113,2,0
41,0,163,90,0
86,1,99,68,0
76,1,183,60,0
50,1,167,24,0
49,1,143,60,0
73,0,150,54,0
90,1,35,24,0
55,1,105,44,0
21,1,189,38,0
55,1,134,76,0
63,1,148,71,0
71,1,193,57,0
49,1,143,28,0
53,0,55,95,0
73,0,77,100,0
56,0,186,61,0
46,1,46,8,0
51,1,183,3,0
89,0,47,64,0
27,1,133,60,0
50,0,172,85,0
62,1,68,69,0
43,1,137,38,0
45,0,140,53,0
64,1,36,5,0
47,0,162,85,0
87,0,156,17,0
83,1,48,10,0
26,1,128,70,0
82,0,146,18,0
49,0,32,74,1
28,1,66,89,0
67,1,98,92,0
35,0,24,74,0
26,1,83,11,0
32,0,62,78,0
22,1,113,24,1
48,0,118,28,1
22,1,105,87,0
53,1,55,99,0
26,0,136,95,0
75,1,159,68,0
70,1,61,11,0
47,1,99,70,0
81,0,114,39,0
65,1,148,13,0
19,1,181,52,0
29,1,160,7,0
78,0,22,57,0
32,1,58,74,0
29,0,196,46,0
55,0,26,73,0
51,1,85,73,0
52,0,146,88,0
32,1,140,9,0
38,1,122,11,0
70,1,95,28,0
30,1,141,82,0
57,1,100,41,0
28,0,182,4,0
50,1,100,24,0
45,1,55,63,0
80,0,176,62,0
22,0,141,10,0
54,1,122,7,0
75,0,49,46,0
26,0,165,62,0
50,1,159,76,0
43,0,175,62,0
72,1,23,78,1
72,1,29,61,0
39,1,108,11,0
62,0,73,81,1
31,0,150,44,0
84,0,90,43,0
28,1,115,5,0
82,1,56,52,0
47,1,47,12,0
54,0,45,85,0
79,1,161,69,0
54,1,105,96,0
65,1,99,45,0
84,1,86,38,0
32,0,33,99,0
77,0,194,12,0
76,1,105,10,0
66,0,42,1,0
88,1,70,50,0
59,0,197,47,0
42,1,30,26,1
45,0,162,64,0
69,0,186,7,0
79,1,80,40,0
79,1,166,77,0
83,1,129,5,0
57,0,140,82,0
34,0,139,62,0
82,0,57,61,0
62,1,101,79,0
58,0,127,68,0
20,0,84,72,0
62,1,167,98,0
19,0,56,95,0
37,0,189,56,0
77,0,120,24,0
89,1,121,69,0
27,1,117,69,0
83,1,114,99,0
55,0,61,23,0
48,0,176,51,0
28,1,60,5,0
82,1,79,65,0
53,1,46,93,0
20,0,59,27,0
43,1,143,69,0
33,1,65,73,0
58,1,100,90,0
38,1,73,76,1
61,0,111,19,1
21,1,174,65,0
26,1,120,53,1
81,0,120,92,0
43,1,199,69,0
64,0,102,24,0
81,0,176,69,0
87,1,82,58,0
41,0,107,82,0
66,1,191,71,0
51,1,142,98,0
68,0,159,17,0
33,0,105,73,0
84,1,146,31,0
60,0,94,51,0
82,0,156,16,0
78,0,31,68,0
55,0,34,46,0
19,0,170,41,0
58,0,152,79,0
20,0,184,5,0
38,1,34,60,0
51,1,193,92,0
22,1,55,31,0
66,1,180,94,0
40,1,196,62,0
59,1,167,86,0
62,0,57,67,0
63,1,161,70,0
84,1,54,57,0
86,0,43,68,0
31,0,88,44,0
50,1,193,53,0
28,0,75,63,0
83,0,164,49,0
90,0,156,63,0
19,1,68,45,1
39,1,102,90,0
39,0,81,16,0
76,1,132,90,0
81,0,62,31,0
61,1,192,5,0
50,0,171,33,0
25,0,156,99,0
31,0,111,39,0
35,0,151,20,0
43,0,184,96,0
83,1,20,11,0
45,1,186,81,0
22,0,134,89,0
62,1,102,95,0
47,1,74,69,0
25,1,57,19,1
90,1,169,90,0
24,0,73,57,1
60,0,155,80,0
79,1,33,84,0
66,1,62,99,0
74,0,133,49,0
90,1,76,80,0
73,0,134,67,0
31,0,72,16,0
24,0,144,28,0
55,1,110,97,0
50,0,28,93,0
23,1,47,6,0
80,1,110,29,0
62,0,184,53,0
55,0,111,45,0
72,0,58,24,0
67,1,63,79,1
40,1,147,23,0
32,0,90,6,0
27,1,115,41,0
48,0,71,79,1
29,0,148,10,0
82,1,150,38,0
63,0,133,30,0
56,1,164,34,0
90,0,123,83,0
65,1,122,98,0
75,0,200,7,0
55,0,32,35,0
72,0,133,40,0
63,0,78,59,0
86,0,96,3,0
30,0,131,25,0
37,0,118,41,0
51,1,165,16,0
51,1,183,100,0
45,1,71,82,1
77,1,113,23,0
59,0,117,10,0
80,0,93,15,0
85,1,93,92,0
49,0,126,69,0
69,1,177,52,0
42,0,195,19,0
53,0,156,79,0
62,1,56,96,0
42,1,102,14,0
84,0,122,13,0
74,0,94,63,0
54,1,73,18,1
64,0,86,65,0
74,1,50,55,0
86,1,37,100,0
82,0,73,56,0
65,1,90,18,0
25,1,174,40,0
40,1,70,51,1
33,0,119,77,0
37,0,59,67,0
35,1,44,88,0
83,0,109,3,0
63,0,104,11,0
55,1,67,75,0
51,0,177,36,0
88,0,131,16,0
45,0,33,44,1
63,1,103,90,0
56,0,169,88,0
76,0,156,2,0
59,0,195,43,0
53,1,92,53,0
54,1,198,74,0
19,0,94,54,0
23,0,109,41,0
78,1,157,90,0
48,0,34,100,0
67,1,182,68,0
75,1,39,28,0
37,1,188,29,0
59,1,126,30,0
60,1,167,100,0
51,1,151,15,0
83,1,36,85,0
84,1,193,2,0
64,0,32,18,1
20,0,147,48,0
46,1,77,31,0
65,0,75,26,1
33,0,136,34,0
34,0,170,3,0
83,1,84,79,0
55,1,197,29,0
27,1,189,25,0
39,0,115,68,0
48,0,94,58,0
87,0,97,62,0
75,0,47,23,0
57,0,171,86,0
34,0,37,70,0
23,0,95,81,0
77,0,165,5,0
63,0,142,82,0
43,0,191,27,0
87,0,63,38,0
88,0,191,43,0
36,0,177,68,0
26,0,89,83,0
83,1,136,100,0
86,0,138,32,0
86,1,109,68,0
87,1,157,95,0
50,1,56,76,0
32,0,191,67,0
24,1,82,47,1
50,0,171,91,0
68,1,31,76,1
53,1,199,14,0
42,0,51,88,0
24,0,142,18,0
77,1,51,54,0
76,0,94,55,0
26,1,163,47,0
72,1,136,53,0
51,1,156,42,0
51,0,115,69,0
73,0,100,32,0
78,1,56,98,0
